wavelength,flam,flam_err
3.0912504272886223,3.2246068578034254e-19,2.2479374435551297e-21
3.103718890341712,3.062027125399555e-19,1.936471663425804e-21
3.1161391702060417,2.990397074220317e-19,1.985988644653331e-21
3.128511745172129,2.9048901154983244e-19,2.051688771980964e-21
3.1408370872315605,2.9784950593090653e-19,1.899692293640391e-21
3.1531156690672746,2.952961453889139e-19,2.075072160049283e-21
3.165347954186391,2.950834087466004e-19,1.8340107022871354e-21
3.177534394047262,2.9343254249203993e-19,1.855276356654426e-21
3.189675433373,2.927577772472881e-19,1.8853043850164446e-21
3.2017715149571333,2.9556149462316024e-19,1.8765014965811604e-21
3.2138230795966867,2.959736545787771e-19,1.8855694024301837e-21
3.225830554307142,2.9453510444360137e-19,1.8768899397079722e-21
3.237794359942687,3.103637862552557e-19,2.053050267668242e-21
3.2497149123705595,3.2379363544370694e-19,1.9328113145040985e-21
3.2615926200510827,3.3947951504311437e-19,2.159807474048933e-21
3.2734278922648965,3.5776042983523475e-19,2.0274444419045073e-21
3.285221130314619,3.4210658412852316e-19,1.9990567763313442e-21
3.2969727257010892,3.207869800897999e-19,2.1795007877577655e-21
3.308683065055004,3.028880538202655e-19,2.131372431525258e-21
3.3203525302331593,3.0440670639640143e-19,2.254760258693284e-21
3.3319814985307428,2.9922446780534143e-19,2.0357203491286014e-21
3.343570339480065,2.9335508056986937e-19,1.8484396426262346e-21
3.355119420328403,2.7892549852120862e-19,2.011130178282809e-21
3.3666291075688703,2.8591928759413484e-19,1.7983027203117044e-21
3.378099756121469,2.8147501879559876e-19,1.8889725887070607e-21
3.3895317169364367,2.8444855821278306e-19,2.00075954931391e-21
3.4009253368080063,2.946963972079461e-19,1.8253424447955373e-21
3.4122809566788352,2.9883857204495315e-19,2.1108616906651553e-21
3.4235989130495468,3.0477274860521296e-19,1.9354157862219498e-21
3.4348795392516105,3.0308058032971396e-19,1.9525672733947075e-21
3.446123162516521,2.967768627469333e-19,2.11964688173404e-21
3.4573301064673916,2.974865548699123e-19,2.3282783732562794e-21
3.46850069022224,3.2036990816596273e-19,2.0235716622143897e-21
3.479635228193482,3.2835960871672925e-19,1.921356065711825e-21
3.4907340308309993,3.16259710633362e-19,2.0347844004192602e-21
3.501797405442209,3.1153159518298747e-19,1.9724317961092664e-21
3.5128256533331528,3.3072817768873047e-19,2.378861615441883e-21
